yy;mm;dd;BAR;BIC;BOR;BGG;BRU;CAP;CER;CHI;CIV;COD;ENE;FOS;GEM;GRA;GRD;LAU;LIG;MNF;PAL;POR;PRD;SPN;SAN;TAL;TAR;TRI;UDI;VIV;FAE
1921;2;7;NA;2.6;23.1;NA;12.2;0;4.2;NA;9;21.5;NA;NA;NA;21.3;3.5;NA;NA;NA;NA;4;NA;NA;NA;2.6;NA;6;5.5;0;4.3
1921;2;8;NA;0;0;NA;0;0;0;NA;2;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0.6;0;0;1.1
1921;2;9;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;10;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;11;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;12;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;13;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;14;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;15;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;16;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;17;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;18;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;19;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;20;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;21;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;22;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;23;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;24;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;25;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;26;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;27;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;2;28;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;1;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;2;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;3;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;4;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;5;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;6;NA;NA;10.8;NA;2.5;7;2.3;NA;6;NA;NA;NA;NA;7;8;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;4;1;0;6.5
1921;3;7;NA;5;0.7;NA;1;0.5;1.4;NA;1.5;4;NA;NA;NA;3.3;2.5;NA;NA;NA;NA;0;NA;NA;NA;5;NA;18.2;4.3;0;2
1921;3;8;NA;0;0;NA;2.7;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;9;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;10;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;11;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;12;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;13;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;14;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;15;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;16;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;17;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;18;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;19;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;20;NA;2.8;NA;NA;3.1;5;2.8;NA;0;6.5;NA;NA;NA;NA;1.3;NA;NA;NA;NA;NA;NA;NA;NA;2.8;NA;0;5.3;0;7.1
1921;3;21;NA;0;12.8;NA;2.5;0;0;NA;0;0;NA;NA;NA;4.6;0;NA;NA;NA;NA;10;NA;NA;NA;0;NA;0;0.1;0;0
1921;3;22;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;23;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;24;NA;0;0;NA;0;0;2.3;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;25;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;26;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;3;27;NA;0;0;NA;9.8;0;0;NA;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0.4;1.4;5.3;2.4
1921;3;28;NA;1.5;0;NA;0;0.4;2;NA;0;4.5;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;1.5;NA;0;0;0;0
1921;3;29;NA;2.8;0;NA;0;10;NA;NA;0;0;NA;NA;NA;NA;4;NA;NA;NA;NA;29;NA;NA;NA;2.8;NA;3.2;0;0;11.6
1921;3;30;NA;0;8.1;NA;2.7;0;4;NA;20;26;NA;NA;NA;19;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;12.6;0;0
1921;3;31;NA;0;0;NA;0;0;0;NA;2;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;1
1921;4;1;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;2;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;3;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;4;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;5;NA;0;1.1;NA;3.2;0;0;NA;1;0;NA;NA;NA;0;1.5;NA;NA;NA;NA;0;NA;NA;NA;0;NA;6.1;0;0;0.8
1921;4;6;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;7;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;8;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;9;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;10;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;11;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;12;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;13;NA;0;0;NA;1.3;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;14;NA;NA;56;NA;1.4;NA;13.2;NA;24;9.5;NA;NA;NA;5.6;9;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;6.7;7.6;17;15
1921;4;15;NA;8;173.9;NA;17.1;45;5.4;NA;40;16;NA;NA;NA;20.5;2;NA;NA;NA;NA;2;NA;NA;NA;8;NA;11.6;13.9;39;44
1921;4;16;NA;28.6;82.4;NA;21.8;74;0;NA;NA;27.5;NA;NA;NA;90;15.5;NA;NA;NA;NA;24;NA;NA;NA;28.6;NA;64.9;50.5;NA;48.5
1921;4;17;NA;43.7;1.8;NA;9;3;0;NA;77;3.5;NA;NA;NA;8;57;NA;NA;NA;NA;21;NA;NA;NA;43.7;NA;24.1;16;85.8;5
1921;4;18;NA;8;14;NA;1;13;84.7;NA;5.5;13;NA;NA;NA;11.7;13;NA;NA;NA;NA;1;NA;NA;NA;8;NA;2.8;0.2;0;7
1921;4;19;NA;9.5;3.1;NA;6.6;6;46.3;NA;11.7;19;NA;NA;NA;NA;9;NA;NA;NA;NA;6;NA;NA;NA;9.5;NA;17.7;12.3;0;4.8
1921;4;20;NA;17;0;NA;16.8;0;16.3;NA;4.5;0.5;NA;NA;NA;8.5;10.8;NA;NA;NA;NA;19;NA;NA;NA;17;NA;1.1;6.3;0;0.9
1921;4;21;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;22;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;23;NA;2.2;0;NA;0.2;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0.5;NA;NA;NA;2.2;NA;0;0.2;0;0
1921;4;24;NA;0;0;NA;0;0;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;25;NA;4.5;0;NA;1.6;0;0;NA;1;4;NA;NA;NA;3.4;1;NA;NA;NA;NA;2;NA;NA;NA;4.5;NA;0.5;3.8;10;4.2
1921;4;26;NA;0;0;NA;0.7;0;0;NA;4.5;0;NA;NA;NA;0;5;NA;NA;NA;NA;0.4;NA;NA;NA;0;NA;0;0;0;0
1921;4;27;NA;0;0;NA;0;0;0;NA;0.3;0;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;0;NA;0;0;0;0
1921;4;28;NA;19.5;1.3;NA;9.8;7;7.3;NA;7.5;NA;NA;NA;NA;NA;6.5;NA;NA;NA;NA;NA;NA;NA;NA;19.5;NA;4.6;4.4;14.3;5.5
1921;4;29;NA;0;0;NA;0.3;0;0;NA;0;4;NA;NA;NA;8.4;NA;NA;NA;NA;NA;24;NA;NA;NA;0;NA;0;2;29;0
1921;4;30;NA;2.3;0;NA;4.5;0;12.2;NA;0;6;NA;NA;NA;2.4;4;NA;NA;NA;NA;6;NA;NA;NA;2.3;NA;1.4;1.1;0;0.7
1921;5;1;NA;13;3.1;NA;11.2;8;13;NA;1.5;2.5;0;NA;NA;14.2;3.5;NA;NA;NA;NA;9.2;NA;NA;7.5;13;NA;12.7;6.2;21.5;5.9
1921;5;2;NA;5.6;0;NA;13.1;14;22.4;NA;10;9;1;NA;NA;17.2;7;NA;NA;NA;NA;6.3;NA;NA;8.5;5.6;NA;6.6;7.7;6;4.5
1921;5;3;NA;NA;74.4;NA;15.5;19;56.1;NA;9;7;40;NA;NA;15.2;14.5;NA;NA;NA;NA;20;NA;NA;0;NA;NA;1.7;9.4;0;3.4
1921;5;4;NA;24.6;25.8;NA;4.4;15;22;NA;43.5;11.5;62.2;NA;NA;1.4;17.5;NA;NA;NA;NA;1.2;NA;NA;0;24.6;NA;0;5.5;50;3
1921;5;5;NA;34;24.4;NA;24.1;43;29.2;NA;20;26;1.3;NA;NA;38;9;NA;NA;NA;NA;25;NA;NA;43;34;NA;8.9;15.5;31;2.4
1921;5;6;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;3.9;0;0;0
1921;5;7;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;8;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;9;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;10;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;11;NA;0;0;NA;2.3;0;0;NA;1;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0.6;0;2.2
1921;5;12;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;13;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;14;NA;0;0;NA;0;0;0;NA;0;0;0.2;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;62;0
1921;5;15;NA;0;0;NA;0.2;0;0;NA;21.7;0;12;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;2.5;16;0
1921;5;16;NA;0;0;NA;0;0;0;NA;NA;1.5;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0.9;0;0;0.2
1921;5;17;NA;27.8;20.6;NA;0.1;12;0;NA;9.5;1.5;0;NA;NA;0.8;1.5;NA;NA;NA;NA;0;NA;NA;10.5;27.8;NA;1.3;0.5;0;10.6
1921;5;18;NA;0;0;NA;0;9;0;NA;0.7;0;0;NA;NA;20;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;19;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;20;NA;0;0;NA;0;0;0;NA;0;0;6;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;21;NA;0;0;NA;0.6;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;6;0;NA;0;0;0;0
1921;5;22;NA;0;0;NA;0;0;0;NA;0;0;7;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;23;NA;0;0;NA;0;0;0;NA;0;6;2.4;NA;NA;0;0;NA;NA;NA;NA;1;NA;NA;0;0;NA;21.4;0;0;0
1921;5;24;NA;0;0;NA;10.3;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;25;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;26;NA;0;0;NA;0;0;2.9;NA;0;0;0;NA;NA;4.2;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;5;27;NA;0;0;NA;26.5;49;0;NA;22.5;0;1.3;NA;NA;14.3;1;NA;NA;NA;NA;11;NA;NA;20;0;NA;0;8.4;11;36.5
1921;5;28;NA;41.5;49.1;NA;7.6;20;31;NA;41.5;20;16;NA;NA;2.3;23.7;NA;NA;NA;NA;3.2;NA;NA;5;41.5;NA;11.9;60.6;66.5;NA
1921;5;29;NA;4.8;5.7;NA;26.4;4;0;NA;3;15;2;NA;NA;2.5;0;NA;NA;NA;NA;9;NA;NA;7;4.8;NA;16.2;3;0;26.6
1921;5;30;NA;0;0;NA;0;0;0;NA;0;6.5;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;6;0;0
1921;5;31;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;1;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;2;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0.9;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;3;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;4;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;5;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;6;NA;17.6;5.1;NA;2;23;4.5;NA;23.5;23;3.6;NA;NA;4.6;0;NA;NA;NA;NA;4;NA;NA;10;17.6;NA;0.5;23.6;15;12
1921;6;7;NA;0;0;NA;0.7;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0.5;0;0;0
1921;6;8;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;9;NA;0;0;NA;3.8;0;0;NA;1;0;0;NA;NA;0;0;NA;NA;NA;NA;3.3;NA;NA;0;0;NA;0;0;0;0
1921;6;10;NA;6.5;15.3;NA;0;4;0.7;NA;5;1.5;15.4;NA;NA;1;1.3;NA;NA;NA;NA;1.1;NA;NA;0;6.5;NA;5.4;7;5;6
1921;6;11;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0.9;0;0;0
1921;6;12;NA;3.7;0;NA;0;18;0;NA;21;0;12.2;NA;NA;0.5;2;NA;NA;NA;NA;0;NA;NA;18;3.7;NA;0;6.8;19.5;24.3
1921;6;13;NA;0;13;NA;0;0;15.3;NA;22.5;0;0;NA;NA;10;0;NA;NA;NA;NA;21;NA;NA;0;0;NA;0;10.4;0;14.6
1921;6;14;NA;15.8;10.1;NA;9.9;16;0;NA;0;13;0;NA;NA;13.6;30;NA;NA;NA;NA;0;NA;NA;10;15.8;NA;29.5;12.5;0;0
1921;6;15;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0.3;0;0;0
1921;6;16;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;17;NA;0;0;NA;0;0;0;NA;1;0;0;NA;NA;6.1;0;NA;NA;NA;NA;2;NA;NA;0;0;NA;0;0;0;0
1921;6;18;NA;11.5;0;NA;3.3;5;0;NA;4;8;7;NA;NA;9.6;4.5;NA;NA;NA;NA;2.3;NA;NA;0;11.5;NA;0;0.3;0;3
1921;6;19;NA;19.2;10.5;NA;8.5;23;28.3;NA;7.5;20;0;NA;NA;13.9;23;NA;NA;NA;NA;10;NA;NA;12;19.2;NA;2.6;11.4;20;7.5
1921;6;20;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;9.6;0;0;0
1921;6;21;NA;5.5;3.5;NA;0.8;0;10.2;NA;6;7;4;NA;NA;3.7;2;NA;NA;NA;NA;2.2;NA;NA;0;5.5;NA;1;2.5;0;3.1
1921;6;22;NA;0;2.9;NA;0;0;0;NA;1;0.5;0;NA;NA;1.6;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;2.4;0;0;0
1921;6;23;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0.8;0;0;0
1921;6;24;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;25;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;26;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;27;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;28;NA;0;0;NA;0.1;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;6;29;NA;20.8;10.1;NA;1.5;8;1.6;NA;8.5;4;24.3;NA;NA;5.3;1;NA;NA;NA;NA;3.2;NA;NA;6;20.8;NA;4.2;3;3;4.6
1921;6;30;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;7;1;NA;2;16.6;NA;6;0;9.5;NA;12.5;14;21.3;NA;NA;6.1;16;NA;NA;NA;NA;16;NA;NA;0;2;NA;6.6;10.6;55;19
1921;7;2;NA;0.2;0;NA;0;4;3.2;NA;4.5;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0.2;NA;19.1;0;14;3.1
1921;7;3;NA;0;18.5;NA;3.7;3;0;NA;0;3;4;NA;NA;10.2;1.5;NA;NA;NA;NA;0.4;NA;NA;0;0;NA;3;5.1;0;0
1921;7;4;NA;0;0;NA;1.9;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;10;0;NA;0;0;0;0
1921;7;5;NA;0;0;NA;0;0;0;NA;0.3;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0.7;0;0;0
1921;7;6;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;7;7;NA;0;0;NA;0.4;0;0;NA;1.5;0;9;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;7;8;NA;3.6;1.9;NA;3.2;0;1.6;NA;0;4;12;NA;NA;0;4;NA;NA;NA;NA;0;NA;NA;0;3.6;NA;2.2;0.9;0;0
1921;7;9;NA;0;1.1;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;7;10;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;7;11;NA;0;0;NA;0.4;0;0;NA;0;0;2;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0.1;0;0;0
1921;7;12;NA;0;0;NA;0;0;0;NA;1.2;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0.2;0;2.8
1921;7;13;NA;4.3;0;NA;0;0;0;NA;0;8;0;NA;NA;0.6;0;NA;NA;NA;NA;6;NA;NA;7.5;4.3;NA;0;3.5;0;0
1921;7;14;NA;0;48.7;NA;7.1;0;0;NA;3;0;19.7;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;13.5;4.4
1921;7;15;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;7;16;NA;0;0;NA;0;0;0;NA;0;0;13;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;7;17;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;7;18;NA;5.3;4.6;NA;4.5;4;10;NA;6;7;24;NA;NA;4.3;NA;NA;NA;NA;NA;7;NA;NA;3;5.3;NA;9;6.2;0;0.8
1921;7;19;NA;0;0;NA;0;5;0;NA;13;0;0;NA;NA;1.8;8;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;2.8;0;4.6
1921;7;20;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;7;21;NA;4.8;0;NA;11.5;0;13.5;NA;0.3;0;0;NA;NA;2.5;0;NA;NA;NA;NA;10;NA;NA;0;4.8;NA;0;1;0;0
1921;7;22;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
1921;7;23;NA;0;0;NA;0;0;0;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;0;0;NA;0;0;0;0
