yy;mm;dd;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
1996;10;29;NA;NA;NA;NA;NA;NA;0.6;NA;5.8;NA;NA;4;NA;NA;NA;2;2.8;0.8;NA;1.4;NA;NA;4.8;NA;NA;NA;NA;NA;5.2;NA;NA;3;NA;NA;NA;3.6;NA;NA;0.8;NA;NA;NA;0.8;NA;5.6;2;NA;NA;NA;NA;2.6;3;0.2
1996;10;30;NA;NA;NA;NA;NA;NA;0.2;NA;0;NA;NA;0.2;NA;NA;NA;0;0.2;0;NA;0.2;NA;NA;0.2;NA;NA;NA;NA;NA;0.2;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0.2;NA;0.2;0.2;NA;NA;NA;NA;0;0.2;0
1996;10;31;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;0.2;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;0
1996;11;1;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0.1;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0.2;NA;NA;0;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;0
1996;11;2;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0.2;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;0.2;0;NA;NA;NA;NA;0;0;0
1996;11;3;NA;NA;NA;NA;NA;NA;0.2;NA;0;NA;NA;0.2;NA;NA;NA;0;0;0;NA;0;NA;NA;0.2;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0.4;NA;NA;0.2;NA;NA;NA;0.2;NA;0;0;NA;NA;NA;NA;0;0.2;0
1996;11;4;NA;NA;NA;NA;NA;NA;0.2;NA;0;NA;NA;0.3;NA;NA;NA;0;0.2;0;NA;0.2;NA;NA;0.2;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0.2;NA;NA;0.2;NA;NA;NA;0.4;NA;0.2;0.4;NA;NA;NA;NA;0;0.2;0
1996;11;5;NA;NA;NA;NA;NA;NA;0.2;NA;1.6;NA;NA;0;NA;NA;NA;0.2;0.6;0.6;NA;2.6;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0.4;NA;NA;NA;0;NA;NA;0.2;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;1.4
1996;11;6;NA;NA;NA;NA;NA;NA;0;NA;13.8;NA;NA;44.1;NA;NA;NA;0;1.2;1.6;NA;0.4;NA;NA;37.4;NA;NA;NA;NA;NA;0.8;NA;NA;0;NA;NA;NA;7.2;NA;NA;0;NA;NA;NA;0;NA;0.2;1.4;NA;NA;NA;NA;0;0;0
1996;11;7;NA;NA;NA;NA;NA;NA;0.2;NA;0.2;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;1.2;NA;NA;NA;0;NA;NA;0.2;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0.4;0;NA
1996;11;8;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;6.2;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;1;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0.2;NA;0;0;NA;NA;NA;NA;0;0;0.2
1996;11;9;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;0
1996;11;10;NA;NA;NA;NA;NA;NA;1.8;NA;1.4;NA;NA;2.6;NA;NA;NA;2.4;0.2;1.6;NA;4.8;NA;NA;1.2;NA;NA;NA;NA;NA;3;NA;NA;2.8;NA;NA;NA;1.4;NA;NA;1.8;NA;NA;NA;1.4;NA;36.6;1.2;NA;NA;NA;NA;2.8;0.4;4.4
1996;11;11;NA;NA;NA;NA;NA;NA;6.2;NA;4.6;NA;NA;2.5;NA;NA;NA;106.6;19.4;11.4;NA;1;NA;NA;3.8;NA;NA;NA;NA;NA;24.4;NA;NA;69;NA;NA;NA;4.2;NA;NA;6.4;NA;NA;NA;5.4;NA;5.6;6.4;NA;NA;NA;NA;0.2;7.6;8.2
1996;11;12;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;39.6;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0.8;NA;NA;43.2;NA;NA;NA;0;NA;NA;0.2;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;0
1996;11;13;NA;NA;NA;NA;NA;NA;2.2;NA;0;NA;NA;0;NA;NA;NA;54.6;6.8;0.8;NA;0;NA;NA;0;NA;NA;NA;NA;NA;5.6;NA;NA;33;NA;NA;NA;0;NA;NA;1.8;NA;NA;NA;0.2;NA;0;0;NA;NA;NA;NA;0;0.8;4.4
1996;11;14;NA;NA;NA;NA;NA;NA;5;NA;9;NA;NA;10;NA;NA;NA;285;8.6;9.2;NA;26.4;NA;NA;16;NA;NA;NA;NA;NA;64;NA;NA;238;NA;NA;NA;3.2;NA;NA;7;NA;NA;NA;8.8;NA;2.6;5.6;NA;NA;NA;NA;0;5.6;19
1996;11;15;NA;NA;NA;NA;NA;NA;43.8;NA;0.8;NA;NA;1;NA;NA;NA;114.4;2;12.4;NA;0.4;NA;NA;0.4;NA;NA;NA;NA;NA;52.6;NA;NA;109.2;NA;NA;NA;1.6;NA;NA;34;NA;NA;NA;4.6;NA;2.2;1.2;NA;NA;NA;NA;0.2;1.8;44.8
1996;11;16;NA;NA;NA;NA;NA;NA;45.4;NA;34.6;NA;NA;11.2;NA;NA;NA;25.8;61.8;84.2;NA;5.4;NA;NA;15;NA;NA;NA;NA;NA;30.2;NA;NA;21;NA;NA;NA;2.6;NA;NA;42.6;NA;NA;NA;28;NA;3.8;13.6;NA;NA;NA;NA;1;43.6;52
1996;11;17;NA;NA;NA;NA;NA;NA;15.2;NA;28;NA;NA;37.4;NA;NA;NA;9;40.4;31.6;NA;16.8;NA;NA;22.2;NA;NA;NA;NA;NA;26.8;NA;NA;12;NA;NA;NA;20;NA;NA;16.4;NA;NA;NA;14;NA;11;57;NA;NA;NA;NA;6.6;44.2;14.8
1996;11;18;NA;NA;NA;NA;NA;NA;44;NA;74.6;NA;NA;64.9;NA;NA;NA;112.4;56.6;41.2;NA;67.2;NA;NA;60.6;NA;NA;NA;NA;NA;83;NA;NA;78.4;NA;NA;NA;32.6;NA;NA;39;NA;NA;NA;33.8;NA;61.2;40.4;NA;NA;NA;NA;36.8;47.2;50
1996;11;19;NA;NA;NA;NA;NA;NA;1.6;NA;0.4;NA;NA;0.7;NA;NA;NA;3.8;2.2;1;NA;0.8;NA;NA;0.2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;0.2;NA;NA;2.2;NA;NA;NA;0.8;NA;5.6;0.2;NA;NA;NA;NA;4;1.2;2.4
1996;11;20;NA;NA;NA;NA;NA;NA;14.8;NA;29;NA;NA;31.9;NA;NA;NA;27.2;55.2;24.6;NA;17.2;NA;NA;18.2;NA;NA;NA;NA;NA;24;NA;NA;NA;NA;NA;NA;25.8;NA;NA;18;NA;NA;NA;17.2;NA;72;37.6;NA;NA;NA;NA;7.6;47.2;23.4
1996;11;21;NA;NA;NA;NA;NA;NA;0.2;NA;0;NA;NA;0.2;NA;NA;NA;0;8;0.2;NA;0;NA;NA;0;NA;NA;NA;NA;NA;2.4;NA;NA;NA;NA;NA;NA;0.2;NA;NA;0.2;NA;NA;NA;0.2;NA;0;0;NA;NA;NA;NA;0;0.2;0
1996;11;22;NA;NA;NA;NA;NA;NA;7.6;NA;13;NA;NA;19.9;NA;NA;NA;1;9;10.4;NA;18.8;NA;NA;16.4;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;21.6;NA;NA;11.8;NA;NA;NA;13;NA;24.6;20.4;NA;NA;NA;NA;16.6;16.4;9
1996;11;23;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0.2;NA;NA;0;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;0
1996;11;24;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0.2;0;0
1996;11;25;NA;NA;NA;NA;NA;NA;4.6;NA;3.4;NA;NA;4.9;NA;NA;NA;2.6;2.8;4;NA;6.2;NA;NA;3.2;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;3.2;NA;NA;5.2;NA;NA;NA;4;NA;7.6;3.8;NA;NA;NA;NA;2.6;3.6;4.4
1996;11;26;NA;NA;NA;NA;NA;NA;4.4;NA;18.2;NA;NA;22.3;NA;NA;NA;3;15.6;10.2;NA;28.8;NA;NA;23.4;NA;NA;NA;NA;NA;1.8;NA;NA;NA;NA;NA;NA;18.8;NA;NA;6.8;NA;NA;NA;8;NA;28.4;18.8;NA;NA;NA;NA;12.8;22.6;7.2
1996;11;27;NA;NA;NA;NA;NA;NA;2.6;NA;0.6;NA;NA;1.2;NA;NA;NA;0;1;2;NA;0.4;NA;NA;0.8;NA;NA;NA;NA;NA;2.2;NA;NA;NA;NA;NA;NA;3;NA;NA;3.6;NA;NA;NA;4.6;NA;0;2;NA;NA;NA;NA;0;1.4;2.2
1996;11;28;NA;NA;NA;NA;NA;NA;1;NA;11.4;NA;NA;12.7;NA;NA;NA;2;8.4;4.2;NA;25;NA;NA;10.4;NA;NA;NA;NA;NA;0.6;NA;NA;NA;NA;NA;NA;12.4;NA;NA;1.4;NA;NA;NA;2.6;NA;24.2;11.2;NA;NA;NA;NA;12.4;5.8;0.8
1996;11;29;NA;NA;NA;NA;NA;NA;0;NA;0.2;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0.4;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0.2;0.2
1996;11;30;NA;NA;NA;NA;NA;NA;0.6;NA;0.2;NA;NA;0.8;NA;NA;NA;0.2;1;0.6;NA;0.4;NA;NA;0.2;NA;NA;NA;NA;NA;0.6;NA;NA;NA;NA;NA;NA;0.8;NA;NA;0.4;NA;NA;NA;0.8;NA;1.2;0.2;NA;NA;NA;NA;0.2;0.4;0
1996;12;1;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0.4;NA;NA;NA;NA;NA;NA;0.2;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;2;NA;NA;NA;NA;NA;NA;0.2;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0.2;NA;NA;NA;NA;NA;NA;0.2;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;3;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0.1;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0.2;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;4;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;5;NA;NA;NA;NA;NA;NA;0.2;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;6;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0.3;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0.2;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;7;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;8;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;9;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0.9;NA;NA;NA;0;0;0;NA;0.2;NA;NA;0.2;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0.4;NA;NA;NA;NA;NA;NA;0
1996;12;10;NA;NA;NA;NA;NA;NA;16.8;NA;NA;NA;NA;5.3;NA;NA;NA;0;0.8;1.2;NA;11.6;NA;NA;2.4;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;10;NA;NA;NA;NA;NA;NA;13;NA;NA;7.2;NA;NA;NA;NA;NA;NA;3.2
1996;12;11;NA;NA;NA;NA;NA;NA;1.8;NA;NA;NA;NA;3.5;NA;NA;NA;0.4;1.6;2.2;NA;1.8;NA;NA;6.4;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2.2;NA;NA;2;NA;NA;NA;NA;NA;NA;1.6
1996;12;12;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;0;0.4;0;NA;0.2;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0.2;NA;NA;NA;NA;NA;NA;0
1996;12;13;NA;NA;NA;NA;NA;NA;22.4;NA;NA;NA;NA;32;NA;NA;NA;11.4;23.4;20;NA;33.4;NA;NA;31.4;NA;NA;NA;NA;NA;4.4;NA;NA;NA;NA;NA;NA;25;NA;NA;NA;NA;NA;NA;24.2;NA;NA;29.4;NA;NA;NA;NA;NA;NA;21.4
1996;12;14;NA;NA;NA;NA;NA;NA;0.4;NA;NA;NA;NA;5.9;NA;NA;NA;0;1.6;0;NA;7;NA;NA;8;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;0.8;NA;NA;3.2;NA;NA;NA;NA;NA;NA;0.2
1996;12;15;NA;NA;NA;NA;NA;NA;0.2;NA;NA;NA;NA;0.2;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0.2;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;16;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0.2;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;17;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;18;NA;NA;NA;NA;NA;NA;0.2;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0.2;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;19;NA;NA;NA;NA;NA;NA;0.8;NA;NA;NA;NA;0.8;NA;NA;NA;0;0.4;0.6;NA;0.6;NA;NA;0.6;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;1.8;NA;NA;NA;NA;NA;NA;1;NA;NA;1.4;NA;NA;NA;NA;NA;NA;0.2
1996;12;20;NA;NA;NA;NA;NA;NA;30.8;NA;NA;NA;NA;44.4;NA;NA;NA;19.4;44.6;34.2;NA;33.4;NA;NA;44.2;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;33.8;NA;NA;NA;NA;NA;NA;37.8;NA;NA;39;NA;NA;NA;NA;NA;NA;31.2
1996;12;21;NA;NA;NA;NA;NA;NA;0.6;NA;NA;NA;NA;0.7;NA;NA;NA;0;0.4;0;NA;2.6;NA;NA;0.4;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0.4;NA;NA;NA;NA;NA;NA;0.4;NA;NA;0.2;NA;NA;NA;NA;NA;NA;0
1996;12;22;NA;NA;NA;NA;NA;NA;5.4;NA;NA;NA;NA;8.7;NA;NA;NA;3.8;9.2;6.4;NA;11;NA;NA;12.4;NA;NA;NA;NA;NA;5.4;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;6.2;NA;NA;6.4;NA;NA;NA;NA;NA;NA;6.4
1996;12;23;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;8.8;NA;NA;NA;4.8;8.6;6.8;NA;9.4;NA;NA;12.6;NA;NA;NA;NA;NA;1.2;NA;NA;NA;NA;NA;NA;4.6;NA;NA;NA;NA;NA;NA;5;NA;NA;6;NA;NA;NA;NA;NA;NA;7.2
1996;12;24;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;10.1;NA;NA;NA;3.2;3.4;4.6;NA;8.4;NA;NA;8.2;NA;NA;NA;NA;NA;0.2;NA;NA;NA;NA;NA;NA;10.6;NA;NA;NA;NA;NA;NA;5.8;NA;NA;10.4;NA;NA;NA;NA;NA;NA;4.8
1996;12;25;NA;NA;NA;NA;NA;NA;0.4;NA;NA;NA;NA;2.5;NA;NA;NA;2.2;1.6;0.4;NA;1.4;NA;NA;5.6;NA;NA;NA;NA;NA;0.2;NA;NA;NA;NA;NA;NA;1.8;NA;NA;NA;NA;NA;NA;1;NA;NA;2.4;NA;NA;NA;NA;NA;NA;0.8
1996;12;26;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;27;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;28;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;29;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;30;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;0
1996;12;31;NA;NA;NA;NA;NA;NA;4.2;NA;5.2;NA;NA;6.9;NA;NA;NA;2;0.6;0.6;NA;6;NA;NA;3.8;NA;NA;NA;NA;NA;0.6;NA;NA;NA;NA;NA;NA;6.2;NA;NA;4.6;NA;NA;NA;3.6;NA;8;7.6;NA;NA;NA;NA;2.4;0;5
1997;1;1;NA;NA;NA;NA;NA;NA;23.8;NA;21.6;NA;NA;25.8;NA;NA;NA;22.8;34.6;35.6;NA;27.8;NA;NA;27.8;NA;NA;NA;NA;NA;4.6;NA;NA;NA;NA;NA;NA;18.2;NA;NA;31.6;NA;NA;NA;28;NA;32.6;19.2;NA;NA;NA;NA;12.2;26.4;27.2
1997;1;2;NA;NA;NA;NA;NA;NA;16.6;NA;20;NA;NA;16.7;NA;NA;NA;15.8;21.6;16.6;NA;8.2;NA;NA;21;NA;NA;NA;NA;NA;3.6;NA;NA;NA;NA;NA;NA;11.2;NA;NA;18;NA;NA;NA;15.2;NA;8.8;16.2;NA;NA;NA;NA;4;19.6;16.4
1997;1;3;NA;NA;NA;NA;NA;NA;14.4;NA;18;NA;NA;19.3;NA;NA;NA;13.4;29.8;23.2;NA;22;NA;NA;24.8;NA;NA;NA;NA;NA;3.4;NA;NA;NA;NA;NA;NA;18.8;NA;NA;20;NA;NA;NA;20.2;NA;17.2;20;NA;NA;NA;NA;9.2;26.4;19.2
1997;1;4;NA;NA;NA;NA;NA;NA;6;NA;11.2;NA;NA;2.3;NA;NA;NA;43;19.6;21.8;NA;1.6;NA;NA;7.2;NA;NA;NA;NA;NA;15.8;NA;NA;NA;NA;NA;NA;11.4;NA;NA;5.8;NA;NA;NA;10;NA;18.2;10.8;NA;NA;NA;NA;12.2;10;9.6
1997;1;5;NA;NA;NA;NA;NA;NA;0.6;NA;3.8;NA;NA;2.2;NA;NA;NA;0;1.4;1;NA;7.2;NA;NA;5.4;NA;NA;NA;NA;NA;0.4;NA;NA;NA;NA;NA;NA;4;NA;NA;1.4;NA;NA;NA;3;NA;13.6;5.2;NA;NA;NA;NA;7.8;0.8;3.2
1997;1;6;NA;NA;NA;NA;NA;NA;1;NA;7.2;NA;NA;5.1;NA;NA;NA;4.4;0.6;1.8;NA;14.4;NA;NA;10.6;NA;NA;NA;NA;NA;1.4;NA;NA;NA;NA;NA;NA;1.8;NA;NA;1.6;NA;NA;NA;1.2;NA;10.8;1.4;NA;NA;NA;NA;6.4;0.8;2
1997;1;7;NA;NA;NA;NA;NA;NA;0.8;NA;0;NA;NA;0;NA;NA;NA;0.8;0.2;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0.6;NA;NA;NA;0.6;NA;0;0;NA;NA;NA;NA;0.2;0.2;0.2
1997;1;8;NA;NA;NA;NA;NA;NA;0.2;NA;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0.2;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;0
1997;1;9;NA;NA;NA;NA;NA;NA;4.6;NA;7.8;NA;NA;10.1;NA;NA;NA;2.4;7.4;7.6;NA;11.4;NA;NA;9.4;NA;NA;NA;NA;NA;1.4;NA;NA;NA;NA;NA;NA;5.8;NA;NA;4.8;NA;NA;NA;5;NA;29;6;NA;NA;NA;NA;11.8;8.4;3.2
1997;1;10;NA;NA;NA;NA;NA;NA;2.2;NA;0.4;NA;NA;0.6;NA;NA;NA;3.4;2.6;1;NA;0.4;NA;NA;0.6;NA;NA;NA;NA;NA;0.4;NA;NA;0;NA;NA;NA;1;NA;NA;1;NA;NA;NA;2;NA;0.2;0.6;NA;NA;NA;NA;0.2;1.2;1.8
1997;1;11;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;0;0.2;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;0
1997;1;12;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;0
1997;1;13;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;0
1997;1;14;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;0.2;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;0
1997;1;15;NA;NA;NA;NA;NA;NA;0.2;NA;0;NA;NA;0.1;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;0.2;NA;NA;NA;0.2;NA;0.2;0;NA;NA;NA;NA;0;0;0
1997;1;16;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0.2;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0.4;NA;NA;0;NA;NA;NA;0.2;NA;0;0;NA;NA;NA;NA;0;0;0
1997;1;17;NA;NA;NA;NA;NA;NA;0.2;NA;0;NA;NA;0.2;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0.2;NA;NA;0.2;NA;NA;NA;0.2;NA;0;0;NA;NA;NA;NA;0;0;0
1997;1;18;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;0;0;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;0;0;0
1997;1;19;NA;NA;NA;NA;NA;NA;1;NA;1.2;NA;NA;1.7;NA;NA;NA;0;1.2;1;NA;1.2;NA;NA;1.2;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;0.8;NA;NA;1.2;NA;NA;NA;1.4;NA;6.2;0.8;NA;NA;NA;NA;4.8;1.4;0.8
1997;1;20;NA;NA;NA;NA;NA;NA;9;NA;25.8;NA;NA;22.3;NA;NA;NA;1;15.4;9;NA;22;NA;NA;22;NA;NA;NA;NA;NA;2.4;NA;NA;0.4;NA;NA;NA;16.6;NA;NA;9.6;NA;NA;NA;10.4;NA;48;16.6;NA;NA;NA;NA;28;14;6
