hc;cf;distanza;lv;quotaCF;quotaHC;quotaGap;rmse;r2;rmse_annuale
San giorgio di nogaro;Gorgo;18555.77562392942;17;5;5.442806243896484;0.4428062438964844;12;0.24;2.2
Planais;Gorgo;17663.778260133633;7;5;-0.07753685861825943;5.077536858618259;11.6;0.23;0.3
Val lovato;Gorgo;8464.500756996238;8;5;-0.23750941455364227;5.237509414553642;12.1;0.2;0.1
Lignano sabbiadoro;Gorgo;9511.940897564527;16;5;2.3162028789520264;2.6837971210479736;11.3;0.23;2.3
Fraida;Gorgo;6395.559237207106;6;5;-0.03847680613398552;5.0384768061339855;11.3;0.25;2.2
Lame di precenicco;Gorgo;4142.999502063619;16;5;0;5;11.6;0.22;0.3
Marano lagunare colomba;Gorgo;13840.236496782843;20;5;0;5;11;0.28;2.3
Fauglis;Gradisca d'is.;16861.037317107337;11;29;17.458444595336914;11.541555404663086;12.5;0.15;0.5
Castions delle mure casali fabbrica;Gradisca d'is.;14234.156027610796;29;29;1.4943509101867676;27.505649089813232;10.1;0.26;0.8
Torviscosa;Gradisca d'is.;17885.799784314553;10;29;2.9870262145996094;26.01297378540039;11.6;0.17;2.5
Belvat;Gradisca d'is.;17498.038596923132;13;29;-1.075460433959961;30.07546043395996;11.9;0.16;0.5
Cervignano;Gradisca d'is.;13651.81437378203;12;29;3.2710282802581787;25.72897171974182;11.2;0.21;2.2
Gris cuccana;Gradisca d'is.;19914.9983860596;10;29;37.09934997558594;8.0993499755859375;12.7;0.14;0.4
Palmanova;Gradisca d'is.;14370.088640428896;12;29;26.880163192749023;2.1198368072509766;12;0.17;0.4
Trivignano udinese;Gradisca d'is.;12832.341114935622;12;29;41.905914306640625;12.905914306640625;12.8;0.16;0.9
Ialmicco sede protezione civile regionale;Gradisca d'is.;11794.975354289918;36;29;26.88026237487793;2.1197376251220703;10.6;0.26;2.6
Pavia di udine;Gradisca d'is.;18355.0968621144;11;29;63.512428283691406;34.512428283691406;11.9;0.3;3.7
Aquileia idrovora ca' padovano;Gradisca d'is.;18757.816974165096;24;29;-0.20078884065151215;29.200788840651512;10.8;0.21;2
Ca' viola;Gradisca d'is.;17203.886355028506;12;29;-1;30;11.8;0.18;1.9
Ca' anfora;Gradisca d'is.;19447.412902890785;12;29;-2.7816812992095947;31.781681299209595;12.9;0.13;0.9
Gorizia presa c.b.p.i.;Gradisca d'is.;10147.992996311992;16;29;58.9251708984375;29.9251708984375;11.3;0.22;1.8
Farra d'isonzo m. fortin;Gradisca d'is.;4575.646619588077;18;29;51.71792984008789;22.71792984008789;9.7;0.28;2.5
Gradisca d'isonzo;Gradisca d'is.;1326.189140767524;4;29;28.20496368408203;0.79503631591796875;10.4;0.14;0.8
Ruda cimitero;Gradisca d'is.;8828.041571859949;12;29;8.37320327758789;20.62679672241211;11.4;0.25;4.2
Fiumicello;Gradisca d'is.;15009.689759781546;12;29;0;29;11.2;0.15;0.8
Fossalon bonifica vittoria;Gradisca d'is.;17361.848263482654;21;29;-1;30;10.8;0.2;2
Manzano ponte case;Gradisca d'is.;13361.092157249006;16;29;65.63212585449219;36.63212585449219;10.7;0.28;2.6
Brazzano;Gradisca d'is.;9929.486499038032;11;29;70.73090362548828;41.73090362548828;10.3;0.3;2.7
Capriva localita' la baita;Gradisca d'is.;6768.389357376032;20;29;53.29371643066406;24.293716430664062;10;0.3;2.6
Gorizia aeroporto di merna;Gradisca d'is.;9238.393636547025;20;29;58.04591369628906;29.045913696289062;10.8;0.25;0.6
Monfalcone;Gradisca d'is.;10186.425421523742;13;29;4.997217178344727;24.002782821655273;19.3;0.03;0.7
Alberoni idrovora sacchetti;Gradisca d'is.;12685.83847535461;23;29;-0.009229229763150215;29.00922922976315;10.5;0.21;2
Monfalcone piscina comunale;Gradisca d'is.;10634.261021210781;21;29;0.9136075377464294;28.08639246225357;12.3;0.18;4.2
Doberdo' centro visite gradina;Gradisca d'is.;7276.579871348204;25;29;60.08134078979492;31.081340789794922;12.7;0.23;4.9
Planais;Grado;15980.319014643308;6;5;-0.07753685861825943;5.077536858618259;8.3;0.24;0.8
Castions delle mure casali fabbrica;Grado;19502.040994230338;33;5;1.4943509101867676;3.5056490898132324;8.4;0.24;1.1
Torviscosa;Grado;18359.312039935907;8;5;2.9870262145996094;2.0129737854003906;8.7;0.22;1.7
Cervignano;Grado;16109.441257000928;7;5;3.2710282802581787;1.7289717197418213;9.9;0.2;1.8
Aquileia idrovora ca' padovano;Grado;8493.369417972051;26;5;-0.20078884065151215;5.200788840651512;9.3;0.2;1.5
Ca' viola;Grado;7508.668168993141;8;5;-1;6;9.8;0.2;1.6
Marano lagunare colomba;Grado;19332.352064500345;20;5;0;5;8.2;0.22;1.4
Grado sede g.i.t.;Grado;19.16026481621751;12;5;0.4218692481517792;4.578130751848221;8;0.22;0.6
Grado molo torpediniere;Grado;1136.5108251462739;18;5;0.6536489725112915;4.3463510274887085;8.5;0.24;1.9
Grado valle cavarera;Grado;2248.9822435639276;15;5;0.6634598970413208;4.336540102958679;8.4;0.23;1.8
Ruda cimitero;Grado;17328.178775088418;11;5;8.37320327758789;3.3732032775878906;10.6;0.17;2.4
Fiumicello;Grado;10012.395906150543;9;5;0;5;10;0.12;1.5
Fossalon bonifica vittoria;Grado;10225.871599682932;24;5;-1;6;8.4;0.22;1.3
Alberoni idrovora sacchetti;Grado;14593.130062898537;24;5;-0.009229229763150215;5.00922922976315;8.3;0.23;1.4
Monfalcone piscina comunale;Grado;16176.227218090056;25;5;0.9136075377464294;4.086392462253571;11.6;0.13;2.5
Planais;Grado-mare;16478.82840687141;8;0;-0.07753685861825943;0.07753685861825943;10.5;0.16;0.8
Torviscosa;Grado-mare;18924.702195365408;10;0;2.9870262145996094;2.9870262145996094;11;0.16;1.4
Cervignano;Grado-mare;16692.367184750387;9;0;3.2710282802581787;3.2710282802581787;11.9;0.18;1.7
Aquileia idrovora ca' padovano;Grado-mare;9073.218022876534;26;0;-0.20078884065151215;0.20078884065151215;11.9;0.15;1.6
Ca' viola;Grado-mare;8024.523636695447;9;0;-1;1;12.8;0.12;1.5
Marano lagunare colomba;Grado-mare;19787.388659766002;17;0;0;0;10.3;0.2;1.3
Grado molo torpediniere;Grado-mare;1656.0380989868643;15;0;0.6536489725112915;0.6536489725112915;10.4;0.16;1.2
Grado valle cavarera;Grado-mare;2444.439069688907;12;0;0.6634598970413208;0.6634598970413208;10.1;0.16;1.1
Ruda cimitero;Grado-mare;17882.321071673596;10;0;8.37320327758789;8.37320327758789;12.1;0.16;1.8
Fiumicello;Grado-mare;10560.270719122193;10;0;0;0;11.8;0.13;1.7
Fossalon bonifica vittoria;Grado-mare;10467.08868003618;22;0;-1;1;11.2;0.16;1.2
Alberoni idrovora sacchetti;Grado-mare;14933.409607546955;22;0;-0.009229229763150215;0.009229229763150215;10.5;0.18;1.2
Monfalcone piscina comunale;Grado-mare;16555.318350351386;22;0;0.9136075377464294;0.9136075377464294;13;0.11;1.9
Ariis centro e.t.p.;Lauzacco;19125.987777260827;17;60;10.054102897644043;49.94589710235596;12.3;0.23;3.6
Lestizza;Lauzacco;11186.29121427677;7;60;38.815711975097656;21.184288024902344;11.4;0.26;3.7
Rivolto;Lauzacco;19730.958124446206;7;60;37.384830474853516;22.615169525146484;12;0.26;3.5
Talmassons;Lauzacco;13525.896814134485;7;60;25.050640106201172;34.94935989379883;11.7;0.26;3.6
Pantianicco;Lauzacco;18434.16313682355;6;60;69.67994689941406;9.6799468994140625;12.3;0.27;3.5
Colloredo di prato;Lauzacco;13269.080543831853;17;60;103.91793823242188;43.917938232421875;11.7;0.26;3.9
Mortegliano;Lauzacco;8169.208051651289;10;60;42.066070556640625;17.933929443359375;12.2;0.23;0.4
Castions di strada;Lauzacco;10495.386837512282;17;60;20.14171028137207;39.85828971862793;13;0.2;0.6
Sant'andrat del cormor;Lauzacco;11411.68642858764;18;60;22.43624496459961;37.56375503540039;12.5;0.22;3.6
Risano case moschioni;Lauzacco;1665.8266532300672;17;60;62.54551315307617;2.545513153076172;12.6;0.26;0.4
Trivignano udinese;Lauzacco;6396.398391514839;16;60;41.905914306640625;18.094085693359375;16.6;0.14;1.8
Ialmicco sede protezione civile regionale;Lauzacco;9177.266640950298;37;60;26.88026237487793;33.11973762512207;12.9;0.25;3.4
Pavia di udine;Lauzacco;2143.3837983359685;12;60;63.512428283691406;3.5124282836914062;12.5;0.27;3.5
Cerneglons;Lauzacco;8933.430135531931;9;60;91.393829345703125;31.393829345703125;12.2;0.3;3.5
Orzano;Lauzacco;11064.234091848624;5;60;100.03337860107422;40.03337860107422;12.6;0.25;3.5
Manzano ponte case;Lauzacco;9251.520879362013;14;60;65.63212585449219;5.6321258544921875;12.8;0.27;3.5
Brazzano;Lauzacco;14041.57169838309;5;60;70.73090362548828;10.730903625488281;12.5;0.27;3.5
Cormons;Lauzacco;15461.00571026396;8;60;79.207275390625;19.207275390625;12.8;0.26;0.4
Capriva localita' la baita;Lauzacco;19004.93797559066;23;60;53.29371643066406;6.7062835693359375;12.6;0.23;3.6
Latisana;Lignano sabbiadoro;14107.742629684351;13;7;5.5133056640625;1.4866943359375;11.4;0.14;2.1
Ariis centro e.t.p.;Lignano sabbiadoro;19536.11070643989;18;7;10.054102897644043;3.054102897644043;9.5;0.21;1.4
Latisana crosere;Lignano sabbiadoro;13538.64344536678;14;7;1.522046685218811;5.477953314781189;8.8;0.22;1.2
Rivarotta;Lignano sabbiadoro;14035.824073761356;14;7;2.0823349952697754;4.917665004730225;9.8;0.49;0.5
Pocenia zona industriale;Lignano sabbiadoro;14841.486007402154;19;7;5.951496601104736;1.0485033988952637;11;0.22;1.6
Cormor paradiso;Lignano sabbiadoro;19799.41406708509;13;7;11.960711479187012;4.960711479187012;11.6;0.07;1.3
Zavattina;Lignano sabbiadoro;14683.918860972582;15;7;6.220213413238525;0.7797865867614746;9.7;0.21;1.5
San giorgio di nogaro;Lignano sabbiadoro;16011.206809800797;16;7;5.442806243896484;1.5571937561035156;9.4;0.2;1.3
Planais;Lignano sabbiadoro;10850.892669685165;14;7;-0.07753685861825943;7.077536858618259;9;0.2;0.4
Torviscosa;Lignano sabbiadoro;16399.640537248368;15;7;2.9870262145996094;4.012973785400391;9.5;0.22;1.4
Cervignano;Lignano sabbiadoro;19760.227648867756;15;7;3.2710282802581787;3.7289717197418213;10.9;0.14;1.6
Aquileia idrovora ca' padovano;Lignano sabbiadoro;16844.471995758744;21;7;-0.20078884065151215;7.200788840651512;9.9;0.18;1.3
Val lovato;Lignano sabbiadoro;4414.111758345194;14;7;-0.23750941455364227;7.237509414553642;10;0.18;0.5
Lignano sabbiadoro;Lignano sabbiadoro;2647.271220277127;0;7;2.3162028789520264;4.683797121047974;9.9;0.21;1.5
Fraida;Lignano sabbiadoro;5156.7896249425285;15;7;-0.03847680613398552;7.0384768061339855;8.7;0.23;1.2
Lame di precenicco;Lignano sabbiadoro;6525.173592023705;15;7;0;7;8.9;0.21;0.4
Marano lagunare colomba;Lignano sabbiadoro;8850.598454709387;16;7;0;7;8.6;0.23;1.2
Grado sede g.i.t.;Lignano sabbiadoro;19513.082693079505;15;7;0.4218692481517792;6.578130751848221;7.9;0.17;0.4
Grado molo torpediniere;Lignano sabbiadoro;18551.21250844978;19;7;0.6536489725112915;6.3463510274887085;10.6;0.19;1.7
Castions delle mure casali fabbrica;Monfalcone;18761.429186107827;31;0;1.4943509101867676;1.4943509101867676;9.6;0.25;0.2
Cervignano;Monfalcone;15717.740729087736;9;0;3.2710282802581787;3.2710282802581787;12.5;0.23;2.2
Aquileia idrovora ca' padovano;Monfalcone;14738.569126666598;25;0;-0.20078884065151215;0.20078884065151215;11.2;0.27;1.7
Ca' viola;Monfalcone;10316.45508422144;9;0;-1;1;11.9;0.24;1.8
Grado molo torpediniere;Monfalcone;16112.39877866154;18;0;0.6536489725112915;0.6536489725112915;11.2;0.22;2
Grado valle cavarera;Monfalcone;13893.246867922902;15;0;0.6634598970413208;0.6634598970413208;10.8;0.23;1.8
Ruda cimitero;Monfalcone;11801.39377677911;11;0;8.37320327758789;8.37320327758789;13.2;0.21;2.5
Fiumicello;Monfalcone;10382.697819853012;10;0;0;0;11.6;0.19;0.7
Fossalon bonifica vittoria;Monfalcone;6025.534987175214;21;0;-1;1;10.8;0.26;1.8
Alberoni idrovora sacchetti;Monfalcone;1848.3565088744035;22;0;-0.009229229763150215;0.009229229763150215;10.3;0.31;1.7
Monfalcone piscina comunale;Monfalcone;2642.900660064465;17;0;0.9136075377464294;0.9136075377464294;13.8;0.19;2.4
Livinal lunc;Monte lussari;12437.576405685822;11;1760;1805.7515869140625;45.7515869140625;24.8;0.32;5.9
Casera pieltinis;Monte zoncolan;15740.040823159417;14;1750;1712.8677978515625;37.1322021484375;14;0.4;2.1
Trieste istituto nautico;Muggia;4222.026519175989;22;2;7.493386745452881;5.493386745452881;7.2;0.27;0.9
Muggia;Muggia;2012.7541650693324;0;2;0.8371971845626831;1.162802815437317;7.1;0.31;0.5
Stolvizza;Musi;8198.883811290876;8;600;584.2904052734375;15.7095947265625;21.4;0.3;5.1
Resia prato;Musi;7219.868724452711;9;600;626.32586669921875;26.32586669921875;22.4;0.26;5.2
Grauzaria;Musi;16898.398452524973;7;600;607.89410400390625;7.89410400390625;22.8;0.17;3.1
Varmo casello idraulico c.b.b.f.;Palazzolo dello stella;9912.63634951644;23;5;13.007050514221191;8.007050514221191;9.2;0.26;0.9
Latisana;Palazzolo dello stella;5672.895356898068;19;5;5.5133056640625;0.5133056640625;11.1;0.15;2
San vito al tagliamento ospedale;Palazzolo dello stella;19451.10993326122;23;5;27.80974006652832;22.80974006652832;9.3;0.25;0.3
San vito al tagliamento cimitero;Palazzolo dello stella;19505.4586417223;25;5;32.09159469604492;27.091594696044922;10.2;0.24;1.4
Sesto al reghena;Palazzolo dello stella;18961.836509024666;17;5;10.6888427734375;5.6888427734375;9.7;0.22;0.3
Mure;Palazzolo dello stella;19618.549852704604;21;5;8.119863510131836;3.119863510131836;10;0.2;1.1
Ariis centro e.t.p.;Palazzolo dello stella;7735.364731592018;19;5;10.054102897644043;5.054102897644043;9.7;0.25;0.9
Latisana crosere;Palazzolo dello stella;3192.777636503369;17;5;1.522046685218811;3.477953314781189;8.9;0.28;1
Rivarotta;Palazzolo dello stella;2677.5615167262895;18;5;2.0823349952697754;2.9176650047302246;9.1;0.24;1.1
Pocenia zona industriale;Palazzolo dello stella;5619.168944108587;18;5;5.951496601104736;0.9514966011047363;11;0.21;1.6
Codroipo;Palazzolo dello stella;18645.664067072226;19;5;42.48942565917969;37.48942565917969;10;0.22;0.4
Lestizza;Palazzolo dello stella;17414.436017228036;18;5;38.815711975097656;33.815711975097656;9.7;0.23;1.2
Villacaccia;Palazzolo dello stella;18586.290944949207;19;5;46.654701232910156;41.654701232910156;10.2;0.24;0.5
Rivolto;Palazzolo dello stella;16718.739889060296;19;5;37.384830474853516;32.384830474853516;9.9;0.25;1.3
Talmassons;Palazzolo dello stella;14539.985193257846;18;5;25.050640106201172;20.050640106201172;10.1;0.24;1
Mortegliano;Palazzolo dello stella;18601.32772292768;19;5;42.066070556640625;37.066070556640625;10.6;0.21;0.7
Castions di strada;Palazzolo dello stella;15604.316521044162;14;5;20.14171028137207;15.14171028137207;10.6;0.2;0.5
Cormor paradiso;Palazzolo dello stella;11659.343803989057;19;5;11.960711479187012;6.960711479187012;10.4;0.18;0.9
Sant'andrat del cormor;Palazzolo dello stella;14782.364946913367;17;5;22.43624496459961;17.43624496459961;12;0.17;1.7
Zavattina;Palazzolo dello stella;8904.35370683534;18;5;6.220213413238525;1.2202134132385254;9.8;0.23;1.4
Fauglis;Palazzolo dello stella;18911.05258078432;19;5;17.458444595336914;12.458444595336914;10.9;0.18;0.5
San giorgio di nogaro;Palazzolo dello stella;12768.225211911295;18;5;5.442806243896484;0.4428062438964844;9.9;0.23;0.9
Planais;Palazzolo dello stella;15230.510402988219;18;5;-0.07753685861825943;5.077536858618259;9.8;0.2;0.5
Torviscosa;Palazzolo dello stella;17393.756059675135;18;5;2.9870262145996094;2.0129737854003906;11.1;0.16;1.7
Belvat;Palazzolo dello stella;18872.607270521934;19;5;-1.075460433959961;6.075460433959961;10.5;0.18;0.4
Val lovato;Palazzolo dello stella;14209.541195440212;16;5;-0.23750941455364227;5.237509414553642;10.2;0.18;0.4
Lignano sabbiadoro;Palazzolo dello stella;14295.974675821015;20;5;2.3162028789520264;2.6837971210479736;9.6;0.2;1.1
Fraida;Palazzolo dello stella;8616.73624596429;19;5;-0.03847680613398552;5.0384768061339855;9.2;0.24;1.2
Lame di precenicco;Palazzolo dello stella;10160.798208019361;20;5;0;5;9.4;0.23;0.4
Marano lagunare colomba;Palazzolo dello stella;11256.193765492862;18;5;0;5;9.4;0.23;1
Malga valine alta;Piancavallo;17802.117303674662;12;1275;1304.3956298828125;29.3956298828125;30.5;0.45;1.6
Casera pradut;Piancavallo;16011.550059455913;11;1275;1268.81591796875;6.18408203125;26.2;0.42;2.1
Piancavallo pista di fondo;Piancavallo;275.1287758231483;15;1275;1317.1888427734375;42.1888427734375;27;0.27;3.1
Stolvizza;Pontebba;16689.599756976175;7;590;584.2904052734375;5.7095947265625;18.7;0.34;2.7
Resia prato;Pontebba;14883.649326392402;10;590;626.32586669921875;36.32586669921875;19;0.32;2.6
Grauzaria;Pontebba;11167.438954183097;8;590;607.89410400390625;17.89410400390625;16.8;0.28;1
Sacile ponte lacchin;Pordenone;13908.740065934853;16;23;22.27758026123047;0.72241973876953125;10.6;0.31;2.2
Pordenone localita' torre;Pordenone;1752.326217694786;16;23;29.147491455078125;6.147491455078125;10.4;0.29;0.9
Pordenone sede c.b.c.m.;Pordenone;2119.028415524056;14;23;25.985637664794922;2.985637664794922;11.3;0.2;0.5
Pordenone campo atletica;Pordenone;2507.2642599373585;15;23;30.16668701171875;7.16668701171875;11.3;0.28;2.6
Visinale ponte ferro;Pordenone;8576.974662143855;16;23;12;11;7.6;0.23;0.9
Porcia rondover;Pordenone;6280.292070562694;9;23;15.506112098693848;7.493887901306152;11.7;0.35;4.7
Cordenons acquedotto san giovanni;Pordenone;6357.4240994096335;25;23;69.83683776855469;46.83683776855469;11.2;0.35;4
Forcate ex acquedotto;Pordenone;8754.827343422206;17;23;72.82865905761719;49.82865905761719;11.4;0.27;2.5
Colesit;Pordenone;11783.964571689208;7;23;61.68111801147461;38.68111801147461;12.1;0.13;1.3
Villadolt;Pordenone;9210.720331263581;8;23;48.569671630859375;25.569671630859375;11.4;0.2;1
Vigonovo;Pordenone;11145.191082166855;7;23;38.288414001464844;15.288414001464844;15.9;0.14;4.9
Ponte della delizia casello c.b.c.m.;Pordenone;16507.65323616012;31;23;46.997962951660156;23.997962951660156;12;0.18;0.7
Ponte della delizia;Pordenone;17040.179280786633;14;23;43.79997634887695;20.799976348876953;11.3;0.23;2.5
San martino al tagliamento;Pordenone;16205.126259573773;22;23;69.169464111328125;46.169464111328125;12.4;0.23;0.6
Arzenutto;Pordenone;16266.27740678555;7;23;63.39314270019531;40.39314270019531;11.8;0.22;1.5
San vito al tagliamento ospedale;Pordenone;14186.543370269192;27;23;27.80974006652832;4.80974006652832;10.8;0.22;0.6
San vito al tagliamento cimitero;Pordenone;14923.17445505456;27;23;32.09159469604492;9.091594696044922;11.9;0.25;2.9
Sesto al reghena;Pordenone;15782.856249096909;13;23;10.6888427734375;12.3111572265625;11.5;0.17;0.6
Mure;Pordenone;15867.012439479911;7;23;8.119863510131836;14.880136489868164;11.3;0.21;2.4
Zuiano;Pordenone;9195.58452486382;7;23;11.029081344604492;11.970918655395508;11.6;0.26;2.9
Azzano decimo;Pordenone;8247.846871617909;10;23;13.677153587341309;9.322846412658691;10.1;0.27;0.5
Squarzare';Pordenone;13162.459174596364;9;23;9.371118545532227;13.628881454467773;11.5;0.29;4.1
Colloredo di prato;Pradamano;12742.379677434072;14;91;103.91793823242188;12.917938232421875;11.6;0.3;5.1
Rizzi;Pradamano;9414.40408780269;9;91;117.85282897949219;26.852828979492188;18.8;0.09;1.1
Udine castello;Pradamano;5629.1036967781065;12;91;114.83202362060547;23.83202362060547;11.9;0.32;4.6
Mortegliano;Pradamano;14407.019367071849;7;91;42.066070556640625;48.933929443359375;12.3;0.24;0.6
Adegliacco;Pradamano;9778.585162333235;8;91;136.69041442871094;45.69041442871094;12.4;0.33;4.6
Risano case moschioni;Pradamano;7740.485238276507;17;91;62.54551315307617;28.454486846923828;12.8;0.26;0.4
Trivignano udinese;Pradamano;10977.864377087317;14;91;41.905914306640625;49.094085693359375;16.5;0.14;1.3
Pavia di udine;Pradamano;5837.062976183278;10;91;63.512428283691406;27.487571716308594;12.5;0.3;4.5
Povoletto;Pradamano;8763.082304487687;7;91;131.51287841796875;40.51287841796875;12.2;0.3;5
Cerneglons;Pradamano;1735.8451445192452;8;91;91.393829345703125;0.393829345703125;12.4;0.32;4.5
Orzano;Pradamano;4679.34572210153;5;91;100.03337860107422;9.033378601074219;12.9;0.27;4.5
Cividale istituto agrario;Pradamano;10658.034315330387;21;91;132.30323791503906;41.30323791503906;12.5;0.32;4.6
Manzano ponte case;Pradamano;8974.318000039984;16;91;65.63212585449219;25.367874145507812;13;0.28;4.6
Albana;Pradamano;14476.708476119456;7;91;134.72122192382812;43.721221923828125;12.4;0.32;4.6
Brazzano;Pradamano;13863.600160602351;4;91;70.73090362548828;20.26909637451172;12.8;0.28;4.6
Cormons;Pradamano;15939.237838699397;7;91;79.207275390625;11.792724609375;13.1;0.27;0.4
Capriva localita' la baita;Pradamano;19510.373618732418;22;91;53.29371643066406;37.70628356933594;13;0.24;4.6
Adegliacco;San pietro al natisone;19971.754399342564;18;160;136.69041442871094;23.309585571289062;12.7;0.32;4.9
Zompitta presa c.b.l.t.;San pietro al natisone;19043.18052019471;19;160;189.82723999023438;29.827239990234375;13.2;0.32;4.9
Povoletto;San pietro al natisone;13790.775415168262;18;160;131.51287841796875;28.48712158203125;12.6;0.29;5.4
Azzida;San pietro al natisone;759.0799337012566;20;160;176.23768615722656;16.237686157226562;12.7;0.37;4.8
Cividale istituto agrario;San pietro al natisone;5657.298228126094;20;160;132.30323791503906;27.696762084960938;12.5;0.33;4.9
Albana;San pietro al natisone;7343.253707869186;19;160;134.72122192382812;25.278778076171875;12.5;0.32;5
Pordenone localita' torre;San vito al tgl.;13675.93271246323;19;21;29.147491455078125;8.147491455078125;9.2;0.3;0.5
Pordenone sede c.b.c.m.;San vito al tgl.;14337.604543789854;19;21;25.985637664794922;4.985637664794922;10.4;0.22;0.6
Pordenone campo atletica;San vito al tgl.;14618.095602120862;17;21;30.16668701171875;9.16668701171875;10.2;0.28;1.7
Visinale ponte ferro;San vito al tgl.;16308.488890497112;17;21;12;9;8.2;0.24;1.3
Porcia rondover;San vito al tgl.;15871.491659351674;15;21;15.506112098693848;5.493887901306152;10.7;0.32;3
Cordenons acquedotto san giovanni;San vito al tgl.;15443.2648788607;26;21;69.83683776855469;48.83683776855469;11;0.32;2.7
Ponte della delizia casello c.b.c.m.;San vito al tgl.;10510.972258466032;28;21;46.997962951660156;25.997962951660156;10.5;0.23;0.7
Ponte della delizia;San vito al tgl.;10181.733142068757;16;21;43.79997634887695;22.799976348876953;10.1;0.25;1.6
Varmo casello idraulico c.b.b.f.;San vito al tgl.;12986.034914819591;24;21;13.007050514221191;7.992949485778809;9.6;0.23;1.2
Latisana;San vito al tgl.;19667.21260435092;13;21;5.5133056640625;15.4866943359375;11.1;0.17;2.7
San martino al tagliamento;San vito al tgl.;15285.162075367783;13;21;69.169464111328125;48.169464111328125;11.1;0.25;0.9
Arzenutto;San vito al tgl.;14126.590924463006;14;21;63.39314270019531;42.39314270019531;10.8;0.2;1.6
San vito al tagliamento ospedale;San vito al tgl.;3563.0857549663474;17;21;27.80974006652832;6.80974006652832;9.2;0.27;0.3
San vito al tagliamento cimitero;San vito al tgl.;5366.225187275478;17;21;32.09159469604492;11.091594696044922;10.2;0.27;1.9
Sesto al reghena;San vito al tgl.;5357.494510723866;11;21;10.6888427734375;10.3111572265625;9.7;0.23;0.3
Mure;San vito al tgl.;6215.297976457077;16;21;8.119863510131836;12.880136489868164;9.8;0.23;1.5
Zuiano;San vito al tgl.;8265.284106392251;14;21;11.029081344604492;9.970918655395508;9.6;0.28;1.7
Azzano decimo;San vito al tgl.;7991.945860213286;14;21;13.677153587341309;7.322846412658691;9;0.29;0.2
Squarzare';San vito al tgl.;16373.39464621058;14;21;9.371118545532227;11.628881454467773;10.8;0.26;2.6
Codroipo;San vito al tgl.;15550.82828147154;14;21;42.48942565917969;21.489425659179688;10.1;0.22;0.3
Rivolto;San vito al tgl.;17296.355307726255;12;21;37.384830474853516;16.384830474853516;10.4;0.24;1.8
San pelagio;Sgonico-zgonik;5281.513893538521;10;268;234.58306884765625;33.41693115234375;9.8;0.3;2.1
Prosecco eliporto;Sgonico-zgonik;4068.999077003322;13;268;273.6768493652344;5.676849365234375;10.4;0.26;2.1
Borgo grotta gigante;Sgonico-zgonik;3628.6033396776634;15;268;274.7296447753906;6.729644775390625;10;0.29;1.3
Trieste cattinara;Sgonico-zgonik;13447.028125932471;16;268;289.24932861328125;21.24932861328125;10.9;0.21;2.5
Varmo casello idraulico c.b.b.f.;Talmassons;13622.452728917127;27;16;13.007050514221191;2.9929494857788086;9.4;0.25;1.5
Latisana;Talmassons;17351.277053875176;7;16;5.5133056640625;10.4866943359375;11.4;0.14;3.4
Ariis centro e.t.p.;Talmassons;5736.596187466801;18;16;10.054102897644043;5.945897102355957;9.7;0.25;1.5
Latisana crosere;Talmassons;14887.838393306221;13;16;1.522046685218811;14.477953314781189;9.2;0.26;1.5
Rivarotta;Talmassons;9106.420713645713;9;16;2.0823349952697754;13.917665004730225;9.5;0.21;1.5
Pocenia zona industriale;Talmassons;6387.622225951891;20;16;5.951496601104736;10.048503398895264;11.2;0.2;2.7
Codroipo;Talmassons;16119.102231614657;9;16;42.48942565917969;26.489425659179688;10.1;0.22;0.3
Lestizza;Talmassons;7826.887688268156;10;16;38.815711975097656;22.815711975097656;9.8;0.23;1.9
Villacaccia;Talmassons;11988.981529926868;9;16;46.654701232910156;30.654701232910156;10.3;0.24;0.4
Rivolto;Talmassons;13165.458942275174;9;16;37.384830474853516;21.384830474853516;10.1;0.24;2.1
Talmassons;Talmassons;6018.595911464974;0;16;25.050640106201172;9.050640106201172;10.1;0.24;1.5
Mortegliano;Talmassons;7475.465240164009;10;16;42.066070556640625;26.066070556640625;10.6;0.21;0.5
Castions di strada;Talmassons;3917.3008376476882;15;16;20.14171028137207;4.14171028137207;10.5;0.21;0.4
Cormor paradiso;Talmassons;373.450736896172;12;16;11.960711479187012;4.039288520812988;10.4;0.2;0.8
Sant'andrat del cormor;Talmassons;3602.3633044799512;19;16;22.43624496459961;6.436244964599609;12;0.17;2.8
Zavattina;Talmassons;5428.38559461114;7;16;6.220213413238525;9.779786586761475;9.9;0.23;2.4
Fauglis;Talmassons;8500.947537320339;8;16;17.458444595336914;1.458444595336914;11;0.18;0.3
San giorgio di nogaro;Talmassons;6386.0203756592755;18;16;5.442806243896484;10.557193756103516;10;0.22;1.5
Planais;Talmassons;13919.379552716131;7;16;-0.07753685861825943;16.07753685861826;9.9;0.2;0.5
Castions delle mure casali fabbrica;Talmassons;12948.235978191042;30;16;1.4943509101867676;14.505649089813232;9.7;0.23;0.4
Torviscosa;Talmassons;11679.33629581413;7;16;2.9870262145996094;13.01297378540039;11.3;0.16;2.1
Belvat;Talmassons;14042.087136401089;8;16;-1.075460433959961;17.07546043395996;11;0.15;0.4
Cervignano;Talmassons;16178.604472107718;9;16;3.2710282802581787;12.728971719741821;10.7;0.18;1.8
